what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942052125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942055140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942055718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942059781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942062156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942063078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284942065656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942068640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942076453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942083562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1284942086609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942104515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942105500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942107453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942112171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942123265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284942126312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942131281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942132328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942163484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942165078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942167203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942168859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942171781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942173718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942211000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942211000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284942225843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942229187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942233312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942234468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942237015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942239484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942241203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942247718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942257812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284942264812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942267234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942276296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942289218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942292593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942293234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942294140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942305281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1284942307078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942309093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942310156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942318562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942329046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942332078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942333062
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942336765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942338984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942339203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942340343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942346734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942361109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942367937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942369140
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942373140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942376500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942376687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942378015
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942380890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942382468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942383000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942384156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942392468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942401203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942406984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942409015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942411156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942411609
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942418828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942421281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942421500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942423078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284942458156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284942458562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942459375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942461515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942471453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942476546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942477343
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942481062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942483281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942483468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942484703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942487546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942489531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942496265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942501093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942501890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942504484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942506250
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942512078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942513531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942513718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942515078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942518718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942523500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942526000
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942528593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942530015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942530218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942532000
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942534875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942536812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942537000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942538140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942553390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942569093
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942575312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942577828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942578031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942579421
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1284942583734
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942586890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942589187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942589406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942592265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942603828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942614625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942616921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942617859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942635578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942652609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942656750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942673703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942675718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942679031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942682171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942692468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284942709609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942710750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942723031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942733000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942741765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942742593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942743437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942754843
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284942757234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942758703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942758906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942760906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942763406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942765015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284942771125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942774296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1284942785250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942796609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942798921
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284942806265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284942812203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284942815062
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284942820968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284942840953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942843484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942869953
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284942872906
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284942892109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942899171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942899734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942901500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942908562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284942913875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943187296
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284943190718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943192703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943193843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943220125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943222046
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284943230187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284943231109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284943233687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284943234125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284943237031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943241312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943242312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943250890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943285187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943289484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943290296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284943312359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943326796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284943330656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943334250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943335140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943338296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943338953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943339281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943339734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943340031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1284943340437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943341734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943343000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943344906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284943346046
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284943346421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1284943347312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284943349109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943354562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943355375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284943363015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943363968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943366812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943367656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943494250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943494265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943494359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284943848578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943859046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943896171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943901718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943928562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943934515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943936421
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1284943937625
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1284943938062
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1284943938078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284943942718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943949265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284943968109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1284943968500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284943969281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943970859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284943974578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284943979937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284943980953
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284943993343
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284944009265
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284944037062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944048015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944048906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944049703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944171421
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284944190328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944210687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944211343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944212140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284944215140
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1284944224468
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284944226828
